Entity,Code,Date,Contact tracing (OxBSG) (Contract tracing)
Denmark,DNK,"Mar 9, 2020",1
Denmark,DNK,"Mar 10, 2020",1
Denmark,DNK,"Mar 11, 2020",1
Denmark,DNK,"Mar 12, 2020",1
Denmark,DNK,"Mar 13, 2020",1
Denmark,DNK,"Mar 14, 2020",1
Denmark,DNK,"Mar 15, 2020",1
Denmark,DNK,"Mar 16, 2020",1
Denmark,DNK,"Mar 17, 2020",1
Denmark,DNK,"Mar 18, 2020",1
Denmark,DNK,"Mar 19, 2020",1
Denmark,DNK,"Mar 20, 2020",1
Denmark,DNK,"Mar 21, 2020",1
Denmark,DNK,"Mar 22, 2020",1
Denmark,DNK,"Mar 23, 2020",1
Denmark,DNK,"Mar 24, 2020",1
Denmark,DNK,"Mar 25, 2020",1
Denmark,DNK,"Mar 26, 2020",1
Denmark,DNK,"Mar 27, 2020",1
Denmark,DNK,"Mar 28, 2020",1
Denmark,DNK,"Mar 29, 2020",1
Denmark,DNK,"Mar 30, 2020",1
Denmark,DNK,"Mar 31, 2020",1
Denmark,DNK,"Apr 1, 2020",1
Denmark,DNK,"Apr 2, 2020",1
Denmark,DNK,"Apr 3, 2020",1
Denmark,DNK,"Apr 4, 2020",1
Denmark,DNK,"Apr 5, 2020",1
Denmark,DNK,"Apr 6, 2020",1
Denmark,DNK,"Apr 7, 2020",1
Denmark,DNK,"Apr 8, 2020",1
Denmark,DNK,"Apr 9, 2020",1
Denmark,DNK,"Apr 10, 2020",1
Denmark,DNK,"Apr 11, 2020",1
Denmark,DNK,"Apr 12, 2020",1
Denmark,DNK,"Apr 13, 2020",1
Denmark,DNK,"Apr 14, 2020",1
Denmark,DNK,"Apr 15, 2020",1
Denmark,DNK,"Apr 16, 2020",1
Denmark,DNK,"Apr 17, 2020",1
Denmark,DNK,"Apr 18, 2020",1
Denmark,DNK,"Apr 19, 2020",1
Denmark,DNK,"Apr 20, 2020",1
Denmark,DNK,"Apr 21, 2020",1
Denmark,DNK,"Apr 22, 2020",1
Djibouti,DJI,"Mar 18, 2020",2
Djibouti,DJI,"Mar 19, 2020",2
Djibouti,DJI,"Mar 20, 2020",2
Djibouti,DJI,"Mar 21, 2020",2
Djibouti,DJI,"Mar 22, 2020",2
Djibouti,DJI,"Mar 23, 2020",2
Djibouti,DJI,"Mar 24, 2020",2
Djibouti,DJI,"Mar 25, 2020",2
Djibouti,DJI,"Mar 26, 2020",2
Djibouti,DJI,"Mar 27, 2020",2
Djibouti,DJI,"Mar 28, 2020",2
Djibouti,DJI,"Mar 29, 2020",2
Djibouti,DJI,"Mar 30, 2020",2
Djibouti,DJI,"Mar 31, 2020",2
Djibouti,DJI,"Apr 1, 2020",2
Djibouti,DJI,"Apr 2, 2020",2
Djibouti,DJI,"Apr 3, 2020",2
Djibouti,DJI,"Apr 4, 2020",2
Djibouti,DJI,"Apr 5, 2020",2
Djibouti,DJI,"Apr 6, 2020",2
Djibouti,DJI,"Apr 7, 2020",2
Djibouti,DJI,"Apr 8, 2020",2
Djibouti,DJI,"Apr 9, 2020",2
Djibouti,DJI,"Apr 10, 2020",2
Djibouti,DJI,"Apr 11, 2020",2
Djibouti,DJI,"Apr 12, 2020",2
Djibouti,DJI,"Apr 13, 2020",2
Djibouti,DJI,"Apr 14, 2020",2
Djibouti,DJI,"Apr 15, 2020",2
Djibouti,DJI,"Apr 16, 2020",2
Djibouti,DJI,"Apr 17, 2020",2
Djibouti,DJI,"Apr 18, 2020",2
Djibouti,DJI,"Apr 19, 2020",2
Djibouti,DJI,"Apr 20, 2020",2
Djibouti,DJI,"Apr 21, 2020",2
Djibouti,DJI,"Apr 22, 2020",2
Djibouti,DJI,"Apr 23, 2020",2
Djibouti,DJI,"Apr 24, 2020",2
Djibouti,DJI,"Apr 25, 2020",2
Djibouti,DJI,"Apr 26, 2020",2
Djibouti,DJI,"Apr 27, 2020",2
Djibouti,DJI,"Apr 28, 2020",2
Djibouti,DJI,"Apr 29, 2020",2
Djibouti,DJI,"Apr 30, 2020",2
Dominica,DMA,"Mar 22, 2020",1
Dominica,DMA,"Mar 23, 2020",1
Dominica,DMA,"Mar 24, 2020",1
Dominica,DMA,"Mar 25, 2020",1
Dominica,DMA,"Mar 26, 2020",1
Dominica,DMA,"Mar 27, 2020",1
Dominica,DMA,"Mar 28, 2020",1
Dominica,DMA,"Mar 29, 2020",1
Dominica,DMA,"Mar 30, 2020",1
Dominica,DMA,"Mar 31, 2020",1
Dominica,DMA,"Apr 1, 2020",1
Dominica,DMA,"Apr 2, 2020",1
Dominica,DMA,"Apr 3, 2020",1
Dominica,DMA,"Apr 4, 2020",1
Dominica,DMA,"Apr 5, 2020",1
Dominica,DMA,"Apr 6, 2020",1
Dominica,DMA,"Apr 7, 2020",1
Dominica,DMA,"Apr 8, 2020",1
Dominica,DMA,"Apr 9, 2020",1
Dominica,DMA,"Apr 10, 2020",1
Dominica,DMA,"Apr 11, 2020",1
Dominica,DMA,"Apr 12, 2020",1
Dominica,DMA,"Apr 13, 2020",1
Dominica,DMA,"Apr 14, 2020",1
Dominica,DMA,"Apr 15, 2020",1
Dominica,DMA,"Apr 16, 2020",1
Dominica,DMA,"Apr 17, 2020",1
Dominica,DMA,"Apr 18, 2020",1
Dominica,DMA,"Apr 19, 2020",1
Dominica,DMA,"Apr 20, 2020",1
Dominica,DMA,"Apr 21, 2020",1
Dominican Republic,DOM,"Mar 12, 2020",1
Dominican Republic,DOM,"Mar 13, 2020",1
Dominican Republic,DOM,"Mar 14, 2020",1
Dominican Republic,DOM,"Mar 15, 2020",1
Dominican Republic,DOM,"Mar 16, 2020",1
Dominican Republic,DOM,"Mar 17, 2020",1
Dominican Republic,DOM,"Mar 18, 2020",1
Dominican Republic,DOM,"Mar 19, 2020",1
Dominican Republic,DOM,"Mar 20, 2020",1
Dominican Republic,DOM,"Mar 21, 2020",1
Dominican Republic,DOM,"Mar 22, 2020",1
Dominican Republic,DOM,"Mar 23, 2020",1
Dominican Republic,DOM,"Mar 24, 2020",1
Dominican Republic,DOM,"Mar 25, 2020",1
Dominican Republic,DOM,"Mar 26, 2020",1
Dominican Republic,DOM,"Mar 27, 2020",1
Dominican Republic,DOM,"Mar 28, 2020",1
Dominican Republic,DOM,"Mar 29, 2020",1
Dominican Republic,DOM,"Mar 30, 2020",1
Dominican Republic,DOM,"Apr 2, 2020",1
Dominican Republic,DOM,"Apr 3, 2020",1
Dominican Republic,DOM,"Apr 4, 2020",1
Dominican Republic,DOM,"Apr 5, 2020",1
Dominican Republic,DOM,"Apr 6, 2020",1
Dominican Republic,DOM,"Apr 7, 2020",1
Dominican Republic,DOM,"Apr 8, 2020",1
Dominican Republic,DOM,"Apr 9, 2020",1
Dominican Republic,DOM,"Apr 10, 2020",1
Dominican Republic,DOM,"Apr 11, 2020",1
Dominican Republic,DOM,"Apr 12, 2020",1
Dominican Republic,DOM,"Apr 13, 2020",1
Ecuador,ECU,"Mar 17, 2020",1
Ecuador,ECU,"Mar 18, 2020",1
Ecuador,ECU,"Mar 19, 2020",1
Ecuador,ECU,"Mar 20, 2020",1
Ecuador,ECU,"Mar 21, 2020",1
Ecuador,ECU,"Mar 22, 2020",1
Ecuador,ECU,"Mar 23, 2020",1
Ecuador,ECU,"Mar 24, 2020",1
Ecuador,ECU,"Mar 25, 2020",1
Ecuador,ECU,"Mar 26, 2020",1
Ecuador,ECU,"Mar 27, 2020",1
Ecuador,ECU,"Mar 28, 2020",1
Ecuador,ECU,"Mar 29, 2020",1
Ecuador,ECU,"Mar 30, 2020",1
Ecuador,ECU,"Mar 31, 2020",1
Ecuador,ECU,"Apr 1, 2020",1
Ecuador,ECU,"Apr 2, 2020",1
Ecuador,ECU,"Apr 3, 2020",1
Ecuador,ECU,"Apr 4, 2020",1
Ecuador,ECU,"Apr 5, 2020",1
Ecuador,ECU,"Apr 6, 2020",1
Ecuador,ECU,"Apr 7, 2020",1
Ecuador,ECU,"Apr 8, 2020",1
Ecuador,ECU,"Apr 9, 2020",1
Ecuador,ECU,"Apr 10, 2020",1
Ecuador,ECU,"Apr 11, 2020",1
Ecuador,ECU,"Apr 12, 2020",1
Ecuador,ECU,"Apr 13, 2020",1
Ecuador,ECU,"Apr 14, 2020",1
Ecuador,ECU,"Apr 15, 2020",1
Ecuador,ECU,"Apr 16, 2020",1
Ecuador,ECU,"Apr 17, 2020",1
Ecuador,ECU,"Apr 18, 2020",1
Ecuador,ECU,"Apr 19, 2020",1
Ecuador,ECU,"Apr 20, 2020",1
Ecuador,ECU,"Apr 21, 2020",1
Ecuador,ECU,"Apr 22, 2020",1
Ecuador,ECU,"Apr 23, 2020",1
Ecuador,ECU,"Apr 24, 2020",1
Ecuador,ECU,"Apr 25, 2020",1
Ecuador,ECU,"Apr 26, 2020",1
Ecuador,ECU,"Apr 27, 2020",1
Ecuador,ECU,"Apr 28, 2020",1
Ecuador,ECU,"Apr 29, 2020",1
Ecuador,ECU,"Apr 30, 2020",1
Ecuador,ECU,"May 1, 2020",1
Ecuador,ECU,"May 2, 2020",1
Ecuador,ECU,"May 3, 2020",1
Egypt,EGY,"Feb 14, 2020",2
Egypt,EGY,"Feb 15, 2020",2
Egypt,EGY,"Feb 16, 2020",2
Egypt,EGY,"Feb 17, 2020",2
Egypt,EGY,"Feb 18, 2020",2
Egypt,EGY,"Feb 19, 2020",2
Egypt,EGY,"Feb 20, 2020",2
Egypt,EGY,"Feb 21, 2020",2
Egypt,EGY,"Feb 22, 2020",2
Egypt,EGY,"Feb 23, 2020",2
Egypt,EGY,"Feb 24, 2020",2
Egypt,EGY,"Feb 25, 2020",2
Egypt,EGY,"Feb 26, 2020",2
Egypt,EGY,"Feb 27, 2020",2
Egypt,EGY,"Feb 28, 2020",2
Egypt,EGY,"Feb 29, 2020",2
Egypt,EGY,"Mar 1, 2020",2
Egypt,EGY,"Mar 2, 2020",2
Egypt,EGY,"Mar 3, 2020",2
Egypt,EGY,"Mar 4, 2020",2
Egypt,EGY,"Mar 5, 2020",2
Egypt,EGY,"Mar 6, 2020",2
Egypt,EGY,"Mar 7, 2020",2
Egypt,EGY,"Mar 8, 2020",2
Egypt,EGY,"Mar 9, 2020",2
Egypt,EGY,"Mar 10, 2020",2
Egypt,EGY,"Mar 11, 2020",2
Egypt,EGY,"Mar 12, 2020",2
Egypt,EGY,"Mar 13, 2020",2
Egypt,EGY,"Mar 14, 2020",2
Egypt,EGY,"Mar 15, 2020",2
Egypt,EGY,"Mar 16, 2020",2
Egypt,EGY,"Mar 17, 2020",2
Egypt,EGY,"Mar 18, 2020",2
Egypt,EGY,"Mar 19, 2020",2
Egypt,EGY,"Mar 20, 2020",2
Egypt,EGY,"Mar 21, 2020",2
Egypt,EGY,"Mar 22, 2020",2
Egypt,EGY,"Mar 23, 2020",2
Egypt,EGY,"Mar 24, 2020",2
Egypt,EGY,"Mar 25, 2020",2
Egypt,EGY,"Mar 26, 2020",2
Egypt,EGY,"Mar 27, 2020",2
Egypt,EGY,"Mar 28, 2020",2
Egypt,EGY,"Mar 29, 2020",2
Egypt,EGY,"Mar 30, 2020",2
Egypt,EGY,"Mar 31, 2020",2
Egypt,EGY,"Apr 1, 2020",2
Egypt,EGY,"Apr 2, 2020",2
Egypt,EGY,"Apr 3, 2020",2
Egypt,EGY,"Apr 4, 2020",2
Egypt,EGY,"Apr 5, 2020",2
Egypt,EGY,"Apr 6, 2020",2
Egypt,EGY,"Apr 7, 2020",2
Egypt,EGY,"Apr 8, 2020",2
Egypt,EGY,"Apr 9, 2020",2
Egypt,EGY,"Apr 10, 2020",2
Egypt,EGY,"Apr 11, 2020",2
Egypt,EGY,"Apr 12, 2020",2
Egypt,EGY,"Apr 13, 2020",2
Egypt,EGY,"Apr 14, 2020",2
Egypt,EGY,"Apr 15, 2020",2
Egypt,EGY,"Apr 16, 2020",2
Egypt,EGY,"Apr 17, 2020",2
Egypt,EGY,"Apr 18, 2020",2
Egypt,EGY,"Apr 19, 2020",2
Egypt,EGY,"Apr 20, 2020",2
Egypt,EGY,"Apr 21, 2020",2
Egypt,EGY,"Apr 22, 2020",2
Egypt,EGY,"Apr 23, 2020",2
Egypt,EGY,"Apr 24, 2020",2
Egypt,EGY,"Apr 25, 2020",2
Egypt,EGY,"Apr 26, 2020",2
Egypt,EGY,"Apr 27, 2020",2
Egypt,EGY,"Apr 28, 2020",2
Egypt,EGY,"Apr 29, 2020",2
Egypt,EGY,"Apr 30, 2020",2
Egypt,EGY,"May 1, 2020",2
Egypt,EGY,"May 2, 2020",2
Egypt,EGY,"May 3, 2020",2
Egypt,EGY,"May 4, 2020",2
Egypt,EGY,"May 5, 2020",2
Egypt,EGY,"May 6, 2020",2
El Salvador,SLV,"Mar 18, 2020",1
El Salvador,SLV,"Mar 19, 2020",1
El Salvador,SLV,"Mar 20, 2020",1
El Salvador,SLV,"Mar 21, 2020",1
El Salvador,SLV,"Mar 22, 2020",1
El Salvador,SLV,"Mar 23, 2020",1
El Salvador,SLV,"Mar 24, 2020",1
El Salvador,SLV,"Mar 25, 2020",1
El Salvador,SLV,"Mar 26, 2020",1
El Salvador,SLV,"Mar 27, 2020",1
El Salvador,SLV,"Mar 28, 2020",1
El Salvador,SLV,"Mar 29, 2020",1
El Salvador,SLV,"Mar 30, 2020",1
El Salvador,SLV,"Mar 31, 2020",1
El Salvador,SLV,"Apr 1, 2020",1
El Salvador,SLV,"Apr 2, 2020",1
El Salvador,SLV,"Apr 3, 2020",1
El Salvador,SLV,"Apr 4, 2020",1
El Salvador,SLV,"Apr 5, 2020",1
El Salvador,SLV,"Apr 6, 2020",1
El Salvador,SLV,"Apr 7, 2020",1
El Salvador,SLV,"Apr 8, 2020",1
El Salvador,SLV,"Apr 9, 2020",1
El Salvador,SLV,"Apr 10, 2020",1
El Salvador,SLV,"Apr 11, 2020",1
El Salvador,SLV,"Apr 12, 2020",1
El Salvador,SLV,"Apr 13, 2020",1
El Salvador,SLV,"Apr 14, 2020",1
El Salvador,SLV,"Apr 15, 2020",1
El Salvador,SLV,"Apr 16, 2020",1
El Salvador,SLV,"Apr 17, 2020",1
El Salvador,SLV,"Apr 18, 2020",1
El Salvador,SLV,"Apr 19, 2020",1
El Salvador,SLV,"Apr 20, 2020",1
El Salvador,SLV,"Apr 21, 2020",1
El Salvador,SLV,"Apr 22, 2020",1
El Salvador,SLV,"Apr 23, 2020",1
El Salvador,SLV,"Apr 24, 2020",1
El Salvador,SLV,"Apr 25, 2020",1
El Salvador,SLV,"Apr 26, 2020",1
El Salvador,SLV,"Apr 27, 2020",1
El Salvador,SLV,"Apr 28, 2020",1
El Salvador,SLV,"Apr 29, 2020",1
El Salvador,SLV,"Apr 30, 2020",1
El Salvador,SLV,"May 1, 2020",1
El Salvador,SLV,"May 2, 2020",1
El Salvador,SLV,"May 3, 2020",1
El Salvador,SLV,"May 4, 2020",1
Ethiopia,ETH,"Mar 13, 2020",2
Ethiopia,ETH,"Mar 14, 2020",2
Ethiopia,ETH,"Mar 15, 2020",2
Ethiopia,ETH,"Mar 16, 2020",2
Ethiopia,ETH,"Mar 17, 2020",2
Ethiopia,ETH,"Mar 18, 2020",2
Ethiopia,ETH,"Mar 19, 2020",2
Ethiopia,ETH,"Mar 20, 2020",2
Ethiopia,ETH,"Mar 21, 2020",2
Ethiopia,ETH,"Mar 22, 2020",2
Ethiopia,ETH,"Mar 23, 2020",2
Ethiopia,ETH,"Mar 24, 2020",2
Ethiopia,ETH,"Mar 25, 2020",2
Ethiopia,ETH,"Mar 26, 2020",2
Ethiopia,ETH,"Mar 27, 2020",2
Ethiopia,ETH,"Mar 28, 2020",2
Ethiopia,ETH,"Mar 29, 2020",2
Ethiopia,ETH,"Mar 30, 2020",2
Ethiopia,ETH,"Mar 31, 2020",2
Ethiopia,ETH,"Apr 1, 2020",2
Ethiopia,ETH,"Apr 2, 2020",2
Ethiopia,ETH,"Apr 3, 2020",2
Ethiopia,ETH,"Apr 4, 2020",2
Ethiopia,ETH,"Apr 5, 2020",2
Ethiopia,ETH,"Apr 6, 2020",2
Ethiopia,ETH,"Apr 7, 2020",2
Ethiopia,ETH,"Apr 8, 2020",2
Ethiopia,ETH,"Apr 9, 2020",2
Ethiopia,ETH,"Apr 10, 2020",2
Ethiopia,ETH,"Apr 11, 2020",2
Ethiopia,ETH,"Apr 12, 2020",2
Ethiopia,ETH,"Apr 13, 2020",2
Ethiopia,ETH,"Apr 14, 2020",2
Ethiopia,ETH,"Apr 15, 2020",2
Ethiopia,ETH,"Apr 16, 2020",2
Ethiopia,ETH,"Apr 17, 2020",2
Ethiopia,ETH,"Apr 18, 2020",2
Ethiopia,ETH,"Apr 19, 2020",2
Ethiopia,ETH,"Apr 20, 2020",2
Ethiopia,ETH,"Apr 21, 2020",2
Ethiopia,ETH,"Apr 22, 2020",2
Ethiopia,ETH,"Apr 23, 2020",2
Ethiopia,ETH,"Apr 24, 2020",2
Ethiopia,ETH,"Apr 25, 2020",2
Ethiopia,ETH,"Apr 26, 2020",2
Ethiopia,ETH,"Apr 27, 2020",2
Ethiopia,ETH,"Apr 28, 2020",2
Ethiopia,ETH,"Apr 29, 2020",2
Ethiopia,ETH,"Apr 30, 2020",2
Finland,FIN,"Feb 28, 2020",1
Finland,FIN,"Feb 29, 2020",1
Finland,FIN,"Mar 1, 2020",1
Finland,FIN,"Mar 2, 2020",1
Finland,FIN,"Mar 3, 2020",1
Finland,FIN,"Mar 4, 2020",1
Finland,FIN,"Mar 5, 2020",1
Finland,FIN,"Mar 6, 2020",1
Finland,FIN,"Mar 7, 2020",1
Finland,FIN,"Mar 8, 2020",1
Finland,FIN,"Mar 9, 2020",1
Finland,FIN,"Mar 10, 2020",1
Finland,FIN,"Mar 11, 2020",1
Finland,FIN,"Mar 12, 2020",1
Finland,FIN,"Mar 13, 2020",1
Finland,FIN,"Mar 14, 2020",1
Finland,FIN,"Mar 15, 2020",1
Finland,FIN,"Mar 16, 2020",1
Finland,FIN,"Mar 17, 2020",1
Finland,FIN,"Mar 18, 2020",1
Finland,FIN,"Mar 19, 2020",1
Finland,FIN,"Mar 20, 2020",1
Finland,FIN,"Mar 21, 2020",1
Finland,FIN,"Mar 22, 2020",1
Finland,FIN,"Mar 23, 2020",1
Finland,FIN,"Mar 24, 2020",1
Finland,FIN,"Mar 25, 2020",1
Finland,FIN,"Mar 26, 2020",1
Finland,FIN,"Mar 27, 2020",1
Finland,FIN,"Mar 28, 2020",1
Finland,FIN,"Mar 29, 2020",1
Finland,FIN,"Mar 30, 2020",1
Finland,FIN,"Mar 31, 2020",1
Finland,FIN,"Apr 1, 2020",1
Finland,FIN,"Apr 2, 2020",1
Finland,FIN,"Apr 3, 2020",1
Finland,FIN,"Apr 4, 2020",1
Finland,FIN,"Apr 5, 2020",1
Finland,FIN,"Apr 6, 2020",1
Finland,FIN,"Apr 7, 2020",1
Finland,FIN,"Apr 8, 2020",1
Finland,FIN,"Apr 9, 2020",1
Finland,FIN,"Apr 10, 2020",1
Finland,FIN,"Apr 11, 2020",1
Finland,FIN,"Apr 12, 2020",1
Finland,FIN,"Apr 13, 2020",1
Finland,FIN,"Apr 14, 2020",1
Finland,FIN,"Apr 15, 2020",1
Finland,FIN,"Apr 16, 2020",1
Finland,FIN,"Apr 17, 2020",1
Finland,FIN,"Apr 18, 2020",1
Finland,FIN,"Apr 19, 2020",1
Finland,FIN,"Apr 20, 2020",1
Finland,FIN,"Apr 21, 2020",1
Finland,FIN,"Apr 22, 2020",1
Finland,FIN,"Apr 23, 2020",1
Finland,FIN,"Apr 24, 2020",1
Finland,FIN,"Apr 25, 2020",1
Finland,FIN,"Apr 26, 2020",1
Finland,FIN,"Apr 27, 2020",1
Finland,FIN,"Apr 28, 2020",1
Finland,FIN,"Apr 29, 2020",1
Finland,FIN,"Apr 30, 2020",1
France,FRA,"Feb 26, 2020",1
France,FRA,"Feb 27, 2020",1
France,FRA,"Feb 28, 2020",1
France,FRA,"Feb 29, 2020",1
France,FRA,"Mar 1, 2020",1
France,FRA,"Mar 2, 2020",1
France,FRA,"Mar 3, 2020",1
France,FRA,"Mar 4, 2020",1
France,FRA,"Mar 5, 2020",1
France,FRA,"Mar 6, 2020",1
France,FRA,"Mar 7, 2020",1
France,FRA,"Mar 8, 2020",1
France,FRA,"Mar 9, 2020",1
France,FRA,"Mar 10, 2020",1
France,FRA,"Mar 11, 2020",1
France,FRA,"Mar 12, 2020",1
France,FRA,"Mar 13, 2020",1
France,FRA,"Mar 14, 2020",1
France,FRA,"Mar 15, 2020",1
France,FRA,"Mar 16, 2020",1
France,FRA,"Mar 17, 2020",1
France,FRA,"Mar 18, 2020",1
France,FRA,"Mar 19, 2020",1
France,FRA,"Mar 20, 2020",1
France,FRA,"Mar 21, 2020",1
France,FRA,"Mar 22, 2020",1
France,FRA,"Mar 23, 2020",1
France,FRA,"Mar 24, 2020",1
France,FRA,"Mar 25, 2020",1
France,FRA,"Mar 26, 2020",1
France,FRA,"Mar 27, 2020",1
France,FRA,"Mar 28, 2020",1
France,FRA,"Mar 29, 2020",1
France,FRA,"Mar 30, 2020",1
France,FRA,"Mar 31, 2020",1
France,FRA,"Apr 1, 2020",1
France,FRA,"Apr 2, 2020",1
France,FRA,"Apr 3, 2020",1
France,FRA,"Apr 4, 2020",1
France,FRA,"Apr 5, 2020",1
France,FRA,"Apr 22, 2020",1
France,FRA,"Apr 23, 2020",1
France,FRA,"Apr 24, 2020",1
France,FRA,"Apr 25, 2020",1
France,FRA,"Apr 26, 2020",1
France,FRA,"Apr 27, 2020",1
France,FRA,"Apr 28, 2020",1
France,FRA,"Apr 29, 2020",1
France,FRA,"Apr 30, 2020",1
France,FRA,"May 1, 2020",1
Gabon,GAB,"Mar 30, 2020",2
Gabon,GAB,"Mar 31, 2020",2
Gabon,GAB,"Apr 1, 2020",2
Gabon,GAB,"Apr 2, 2020",2
Gabon,GAB,"Apr 3, 2020",2
Gabon,GAB,"Apr 4, 2020",2
Gabon,GAB,"Apr 5, 2020",2
Gabon,GAB,"Apr 6, 2020",2
Gabon,GAB,"Apr 7, 2020",2
Gabon,GAB,"Apr 8, 2020",2
Gabon,GAB,"Apr 9, 2020",2
Gabon,GAB,"Apr 10, 2020",2
Gabon,GAB,"Apr 11, 2020",2
Gabon,GAB,"Apr 12, 2020",2
Gabon,GAB,"Apr 13, 2020",2
Gabon,GAB,"Apr 14, 2020",2
Gabon,GAB,"Apr 15, 2020",2
Gabon,GAB,"Apr 16, 2020",2
Gabon,GAB,"Apr 17, 2020",2
Gambia,GMB,"Mar 18, 2020",1
Gambia,GMB,"Mar 19, 2020",1
Gambia,GMB,"Mar 20, 2020",1
Gambia,GMB,"Mar 21, 2020",1
Gambia,GMB,"Mar 22, 2020",1
Gambia,GMB,"Mar 23, 2020",1
Gambia,GMB,"Mar 24, 2020",1
Gambia,GMB,"Mar 25, 2020",1
Gambia,GMB,"Mar 26, 2020",1
Gambia,GMB,"Mar 27, 2020",1
Gambia,GMB,"Mar 28, 2020",1
Gambia,GMB,"Mar 29, 2020",1
Gambia,GMB,"Mar 30, 2020",1
Gambia,GMB,"Mar 31, 2020",1
Gambia,GMB,"Apr 1, 2020",1
Gambia,GMB,"Apr 2, 2020",1
Gambia,GMB,"Apr 3, 2020",1
Gambia,GMB,"Apr 4, 2020",1
Gambia,GMB,"Apr 5, 2020",1
Gambia,GMB,"Apr 6, 2020",1
Gambia,GMB,"Apr 7, 2020",1
Gambia,GMB,"Apr 8, 2020",1
Gambia,GMB,"Apr 9, 2020",1
Gambia,GMB,"Apr 10, 2020",1
Gambia,GMB,"Apr 11, 2020",1
Gambia,GMB,"Apr 12, 2020",1
Gambia,GMB,"Apr 13, 2020",1
Gambia,GMB,"Apr 14, 2020",1
Gambia,GMB,"Apr 15, 2020",1
Gambia,GMB,"Apr 16, 2020",1
Gambia,GMB,"Apr 17, 2020",1
Gambia,GMB,"Apr 18, 2020",1
Gambia,GMB,"Apr 19, 2020",1
Gambia,GMB,"Apr 20, 2020",1
Gambia,GMB,"Apr 21, 2020",1
Gambia,GMB,"Apr 22, 2020",1
Gambia,GMB,"Apr 23, 2020",1
Germany,DEU,"Jan 22, 2020",2
Germany,DEU,"Jan 23, 2020",2
Germany,DEU,"Jan 24, 2020",2
Germany,DEU,"Jan 25, 2020",2
Germany,DEU,"Jan 26, 2020",2
Germany,DEU,"Jan 27, 2020",2
Germany,DEU,"Jan 28, 2020",2
Germany,DEU,"Jan 29, 2020",2
Germany,DEU,"Jan 30, 2020",2
Germany,DEU,"Jan 31, 2020",2
Germany,DEU,"Feb 1, 2020",2
Germany,DEU,"Feb 2, 2020",2
Germany,DEU,"Feb 3, 2020",2
Germany,DEU,"Feb 4, 2020",2
Germany,DEU,"Feb 5, 2020",2
Germany,DEU,"Feb 6, 2020",2
Germany,DEU,"Feb 7, 2020",2
Germany,DEU,"Feb 8, 2020",2
Germany,DEU,"Feb 9, 2020",2
Germany,DEU,"Feb 10, 2020",2
Germany,DEU,"Feb 11, 2020",2
Germany,DEU,"Feb 12, 2020",2
Germany,DEU,"Feb 13, 2020",2
Germany,DEU,"Feb 14, 2020",2
Germany,DEU,"Feb 15, 2020",2
Germany,DEU,"Feb 16, 2020",2
Germany,DEU,"Feb 17, 2020",2
Germany,DEU,"Feb 18, 2020",2
Germany,DEU,"Feb 19, 2020",2
Germany,DEU,"Feb 20, 2020",2
Germany,DEU,"Feb 21, 2020",2
Germany,DEU,"Feb 22, 2020",2
Germany,DEU,"Feb 23, 2020",2
Germany,DEU,"Feb 24, 2020",2
Germany,DEU,"Feb 25, 2020",2
Germany,DEU,"Feb 26, 2020",2
Germany,DEU,"Feb 27, 2020",2
Germany,DEU,"Feb 28, 2020",2
Germany,DEU,"Feb 29, 2020",2
Germany,DEU,"Mar 1, 2020",2
Germany,DEU,"Mar 2, 2020",2
Germany,DEU,"Mar 3, 2020",2
Germany,DEU,"Mar 4, 2020",2
Germany,DEU,"Mar 5, 2020",2
Germany,DEU,"Mar 6, 2020",2
Germany,DEU,"Mar 7, 2020",2
Germany,DEU,"Mar 8, 2020",2
Germany,DEU,"Mar 9, 2020",2
Germany,DEU,"Mar 10, 2020",2
Germany,DEU,"Mar 11, 2020",2
Germany,DEU,"Mar 12, 2020",2
Germany,DEU,"Mar 13, 2020",2
Germany,DEU,"Mar 14, 2020",2
Germany,DEU,"Mar 15, 2020",2
Germany,DEU,"Mar 16, 2020",2
Germany,DEU,"Mar 17, 2020",2
Germany,DEU,"Mar 18, 2020",1
Germany,DEU,"Mar 19, 2020",1
Germany,DEU,"Mar 20, 2020",1
Germany,DEU,"Mar 21, 2020",1
Germany,DEU,"Mar 22, 2020",1
Germany,DEU,"Mar 23, 2020",1
Germany,DEU,"Mar 24, 2020",1
Germany,DEU,"Mar 25, 2020",1
Germany,DEU,"Mar 26, 2020",1
Germany,DEU,"Mar 27, 2020",1
Germany,DEU,"Mar 28, 2020",1
Germany,DEU,"Mar 29, 2020",1
Germany,DEU,"Mar 30, 2020",1
Germany,DEU,"Mar 31, 2020",1
Germany,DEU,"Apr 1, 2020",1
Germany,DEU,"Apr 2, 2020",1
Germany,DEU,"Apr 3, 2020",1
Germany,DEU,"Apr 4, 2020",1
Germany,DEU,"Apr 5, 2020",1
Germany,DEU,"Apr 6, 2020",1
Germany,DEU,"Apr 7, 2020",1
Germany,DEU,"Apr 8, 2020",1
Germany,DEU,"Apr 9, 2020",1
Germany,DEU,"Apr 10, 2020",1
Germany,DEU,"Apr 11, 2020",1
Germany,DEU,"Apr 12, 2020",1
Germany,DEU,"Apr 13, 2020",1
Germany,DEU,"Apr 14, 2020",1
Germany,DEU,"Apr 15, 2020",1
Germany,DEU,"Apr 16, 2020",1
